id,user_id,nickname,avatar,gender,profile_url,ip_location,add_ts,last_modify_ts,note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,note_url,source_keyword
168,7959046848,见知见识商学院,"https://tvax2.sinaimg.cn/crop.0.0.238.238.180/008GDlFmly8hxt2vvsfh3j306m06m0sn.jpg?KID=imgbed,tva&Expires=1743090749&ssig=%2BDYAwkbsaF",m,https://m.weibo.cn/u/7959046848?,湖北,1743079950620,1743079950619,5148571758497102,『无罪！李在明可以竞选韩国总统了』无罪！李在明可以竞选韩国总统了 ,1743027426,2025-03-26 22:17:06+08:00,0,0,0,https://m.weibo.cn/detail/5148571758497102,李在明
169,7779984146,rossssesss,"https://tvax1.sinaimg.cn/crop.0.0.360.360.180/008uw1hgly8huxy225zuqj30a00a03yl.jpg?KID=imgbed,tva&Expires=1743090749&ssig=b6t8kjfrjN",f,https://m.weibo.cn/u/7779984146?,广东,1743079950620,1743079950620,5148571209831510,不懂韩国政治就很恼火了，上午看到有粉丝为今天祈祷，然后看到李在明二审无罪了，谁能告诉我韩国上层局势是怎么影响我们官司的啊，，， ,1743027295,2025-03-26 22:14:55+08:00,0,0,0,https://m.weibo.cn/detail/5148571209831510,李在明
170,7038311803,草1包,"https://tvax4.sinaimg.cn/crop.0.0.564.564.180/007Gk2q7ly8h0pucwe3bhj30fo0fogmh.jpg?KID=imgbed,tva&Expires=1743090774&ssig=26BGhq8UhQ",m,https://m.weibo.cn/u/7038311803?,安徽,1743079976079,1743079976078,5148568324148900,#生活手记#李在明二审胜诉，给韩在野党打了一针强心针。 ,1743026607,2025-03-26 22:03:27+08:00,2,0,0,https://m.weibo.cn/detail/5148568324148900,李在明
171,1732142634,人在思密达国小英平淡如水的日子,"https://tvax1.sinaimg.cn/crop.0.0.608.608.180/673e662aly8hn63nawzi6j20gw0gwdhf.jpg?KID=imgbed,tva&Expires=1743090774&ssig=A8w6JFtr0U",f,https://m.weibo.cn/u/1732142634?,韩国,1743079976082,1743079976081,5148460521622896,李在明生命力真的好强，超强心脏🫀，杂草一样顽强！虽然说不上喜欢他，但有时真的不得不佩服他。 如果命运真的眷顾，让他当了总统会怎样？我其实真的很好奇，就让他当总统如何？！ ,1743000905,2025-03-26 14:55:05+08:00,19,5,0,https://m.weibo.cn/detail/5148460521622896,李在明
172,1761106341,晓凯之恋,"https://tvax3.sinaimg.cn/crop.0.0.768.768.180/68f859a5ly8hzsdkku1pfj20lc0lcq57.jpg?KID=imgbed,tva&Expires=1743090774&ssig=8N%2BNQYAvFi",m,https://m.weibo.cn/u/1761106341?,湖北,1743079976088,1743079976087,5148563056100649,【#视频制作人出道计划##视频星计划##视频创作计划##新星v计划##新闻看点##李在明涉违反选举法案二审改判无罪##李在明身穿防弹衣亮相发声#！】当地时间3月26日，韩国首尔高等法院对韩最大在野党共同民主党党首李在明涉嫌违反《公职选举法》案作出二审宣判，推翻一审判决结果，判定李在明无罪。二审宣判 ...全文,1743025351,2025-03-26 21:42:31+08:00,0,0,0,https://m.weibo.cn/detail/5148563056100649,李在明
173,3787126342,微博时事,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/e1baf646ly8h8v3yb1rhcj20u00u0jt2.jpg?KID=imgbed,tva&Expires=1743090774&ssig=t%2BoykGb2gl",m,https://m.weibo.cn/u/3787126342?,北京,1743079976096,1743079976090,5148498261706007,今日国际焦点追踪：德国政府解散重组悬念待解，美俄博弈陷“无声明”僵局，韩国李在明案逆转背后暗藏何种博弈？ [种树]关注时事宝藏大V！一键围观最新国际事件解读，轻松理清热点脉络~  1、德国政府解散 @杨升：虽然舒尔茨政府解散，新政府成立后的路线政策在对外方面变化应该不会很大。  ...全文,1743009903,2025-03-26 17:25:03+08:00,11,6,9,https://m.weibo.cn/detail/5148498261706007,李在明
174,6513039271,大越楚卿,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/0076M32vly8gdhzsygue3j30ru0ruq5a.jpg?KID=imgbed,tva&Expires=1743090774&ssig=aGrRaD3maj",m,https://m.weibo.cn/u/6513039271?,广东,1743079976100,1743079976099,5148463490924806,李在明二审宣告无罪，看来是锁定下任韩国总统宝座了。 ,1743001612,2025-03-26 15:06:52+08:00,74,14,8,https://m.weibo.cn/detail/5148463490924806,李在明
175,2656274875,央视新闻,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/002TLsr9ly8hyczj5vd4ij60go0godgk02.jpg?KID=imgbed,tva&Expires=1743090901&ssig=cQM6nVR68N",m,https://m.weibo.cn/u/2656274875?,,1743080031470,1743080102264,5147647373216803,【#韩国宪法法院驳回韩德洙弹劾案# #韩德洙恢复韩国代总统职权#】当地时间3月24日上午，韩国宪法法院对被停职国务总理韩德洙弹劾案进行宣判。韩国宪法法院驳回总理韩德洙弹劾案，韩德洙恢复总理及代总统职权。  去年12月27日，韩国国会以协助尹锡悦实施紧急戒严、拒绝任命宪法法官等为由，通过了对当时 ...全文,1742807035,2025-03-24 09:03:55+08:00,753,169,139,https://m.weibo.cn/detail/5147647373216803,尹锡悦
176,1686546714,环球网,"https://tvax3.sinaimg.cn/crop.0.0.1024.1024.180/001Q8zQmly8h8vgdbgwr3j60sg0sgmxm02.jpg?KID=imgbed,tva&Expires=1743090901&ssig=95G87YC2%2F7",f,https://m.weibo.cn/u/1686546714?,,1743080031479,1743080102271,5147417288902955,#韩政坛迎来前所未有震撼一周#【韩媒：尹锡悦、韩德洙、李在明案或在下周陆续宣判，#韩国迎来撼动政局关键一周#】据韩联社23日报道，被停职的韩国总统尹锡悦、国务总理韩德洙以及最大在野党共同民主党党首李在明的相关案件预计将于下周陆续宣判。报道称，撼动韩国政治格局的一周即将到来。  据报道，韩 ...全文,1742752179,2025-03-23 17:49:39+08:00,570,62,70,https://m.weibo.cn/detail/5147417288902955,尹锡悦
177,2656274875,央视新闻,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/002TLsr9ly8hyczj5vd4ij60go0godgk02.jpg?KID=imgbed,tva&Expires=1743090831&ssig=JVlnQmiB1R",m,https://m.weibo.cn/u/2656274875?,,1743080031501,1743080031500,5145241583096507,【韩媒：#尹锡悦弹劾案本周宣判#】据韩联社报道，韩国宪法法院预计将于本周就总统尹锡悦弹劾案进行宣判。报道称，宣判时间预计为20日或21日，目前尚未通知具体日期。根据韩国相关法律，如果宪法法院驳回弹劾案，尹锡悦将立刻恢复总统职务，任期至2027年5月。如果宪法法院通过弹劾案，尹锡悦将成为继朴 ...全文,1742233450,2025-03-17 17:44:10+08:00,371,118,70,https://m.weibo.cn/detail/5145241583096507,尹锡悦
178,6587846700,为了你和别的小狗打了一架,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/007bPVRWly8h3dqcohh2jj30e80e8wfh.jpg?KID=imgbed,tva&Expires=1743091772&ssig=h3cLCcQBYJ",f,https://m.weibo.cn/u/6587846700?,山东,1743080102294,1743080986817,5148913075492112,尹锡悦让我搞上了韩表。。。。 ,1743108802,2025-03-27 20:53:22+08:00,0,2,0,https://m.weibo.cn/detail/5148913075492112,尹锡悦
179,1236837852,宋忠平,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/001lHE1Cly8hniot9zeu1j60u00u076602.jpg?KID=imgbed,tva&Expires=1743090958&ssig=pCHOGaIXKW",m,https://m.weibo.cn/u/1236837852?,北京,1743080159207,1743080159207,5148363114415512,韩德洙脱罪将矛盾向外引，尹锡悦被嫌弃没那么幸运，4月尘埃落定#烽火问鼎计划# #韩国局势# 宋忠平的微博视频 ,1742977681,2025-03-26 08:28:01+08:00,39,4,4,https://m.weibo.cn/detail/5148363114415512,尹锡悦
180,5787328467,韩民族日报中文网,"https://tva3.sinaimg.cn/crop.5.0.1521.1521.180/006jF2vxgw1f5hxffpepxj316h16hwkb.jpg?KID=imgbed,tva&Expires=1743091799&ssig=RYan%2Brr5VC",m,https://m.weibo.cn/u/5787328467?,,1743080159219,1743080999824,5148478570498326,韩江：罢免是守护普世价值之举……414名作家联名呼吁“立即罢免尹锡悦” : 韩民族日报  网页链接 “我们坚信生命、自由、和平这些不容践踏的价值。罢免正是守护普世价值的举措”。(作家韩江)  在韩国宪法法院迟迟未对总统尹锡悦弹劾案作出裁决之际，以韩江为首的414名涵盖诗歌、小说、评论 ...全文,1743005208,2025-03-26 16:06:48+08:00,15,0,5,https://m.weibo.cn/detail/5148478570498326,尹锡悦
181,6439873414,用户6439873414,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1743091806&ssig=e%2B2apUeXIB",m,https://m.weibo.cn/u/6439873414?,湖北,1743080176612,1743081006618,5148728881842235,李在明众望所归，尹锡悦命悬一线。#李在明二审无罪#【#李在明二审推翻一审判决#】当地时间26日，韩国首尔高等法院对韩最大在野党党首李在明涉嫌违反《公职选举法》案作出二审宣判，推翻一审判决，判定李在明无罪。,1743064887,2025-03-27 08:41:27+08:00,0,0,0,https://m.weibo.cn/detail/5148728881842235,尹锡悦
182,7757971127,喵的小乖乖,"https://tvax1.sinaimg.cn/crop.0.0.640.640.180/008t1EGzly8h1wvrsy861j30hs0hsgmg.jpg?KID=imgbed,tva&Expires=1743091806&ssig=5JEMRl3h3J",f,https://m.weibo.cn/u/7757971127?,河南,1743080176618,1743081006624,5148723970310939,尹锡悦想办文在寅，自己先进去了。呵。韩国若是保不住一个文在寅的余生，就让韩国以后的所有总统世世代代都受青瓦台诅咒下去，搬到龙山也没用。,1743063716,2025-03-27 08:21:56+08:00,1,0,0,https://m.weibo.cn/detail/5148723970310939,尹锡悦
183,1371163915,枣庄在线,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/51ba4d0bly8hz30u2dz80j20go0got9p.jpg?KID=imgbed,tva&Expires=1743091820&ssig=jwaf2wPILI",m,https://m.weibo.cn/u/1371163915?,山东,1743080193403,1743081021020,5148551853114140,#李在明涉违反选举法案二审改判无罪# 尹锡悦噩梦来了？ 韩国政坛大地震！李在明二审翻盘 尹锡悦噩梦来了？韩媒：李在明涉违反选举法案二审改判无罪李在明最新表态：“无罪”是理所当然的判决 下届韩国总统竞选 谁将笑到最后？#韩国总统  ##李在明二审无罪#  （编辑:泽 如有侵权请联系删除）  ...全文,1743022680,2025-03-26 20:58:00+08:00,10,8,0,https://m.weibo.cn/detail/5148551853114140,尹锡悦
184,6016020391,难舍深蓝,"https://tvax2.sinaimg.cn/crop.0.0.297.297.180/006z8BIXly8h8vnd4w4qgj3089089q34.jpg?KID=imgbed,tva&Expires=1743091835&ssig=%2FLn7kNYi0U",m,https://m.weibo.cn/u/6016020391?,广东,1743080202355,1743081036139,5148464447751860,【李在明改判无罪。尹锡悦内乱罪责难逃，必将被弹劾成功，牢底坐穿。#李在明二审无罪#】#深蓝看社会# 韩国首尔高等法院26日对最大在野党共同民主党党首李在明涉嫌违反《公职选举法》案作出二审判决，推翻一审判决结果。李在明被判无罪。 难舍深蓝的微博视频 ,1743001841,2025-03-26 15:10:41+08:00,17,2,0,https://m.weibo.cn/detail/5148464447751860,尹锡悦
185,7768057809,可是我只会心疼姐姐,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008tHYGZly8hz2u51pzsyj30u00u0gnu.jpg?KID=imgbed,tva&Expires=1743091851&ssig=qAz67a%2Bzoy",f,https://m.weibo.cn/u/7768057809?,江苏,1743080218902,1743081051451,5148247170746071,说金秀贤给尹卡卡挡舆论也太看得起他了，这几周完全是尹锡悦李在明文在寅三顶流老头互相挡呢，老鼠也配？ ,1742950038,2025-03-26 00:47:18+08:00,15,0,0,https://m.weibo.cn/detail/5148247170746071,尹锡悦
186,1278592557,大单间,"https://tvax4.sinaimg.cn/crop.0.0.960.960.180/4c35c62dly8gry4uh708ij20qo0qot99.jpg?KID=imgbed,tva&Expires=1743091851&ssig=o2YzGBU9u5",m,https://m.weibo.cn/u/1278592557?,上海,1743080218905,1743081051454,5148246888679781,#特朗普称群聊泄密是小问题# 特朗普称群聊泄密是小问题。#“因为打击行动非常成功” 特朗普的“遮羞布”# “因为打击行动非常成功”这句话就是特朗普的“遮羞布”。“胡塞PC小组“与尹锡悦戒严令有点相似。18人“背着”特朗普干成了件大事，不是“背着”是单独汇报，因为“总统仍保留24小时的决策空间 ...全文,1742949971,2025-03-26 00:46:11+08:00,3,2,0,https://m.weibo.cn/detail/5148246888679781,尹锡悦
187,1164416675,读书反馈,"https://tva3.sinaimg.cn/crop.163.46.600.600.180/456796a3gw1ekvkyyaxu8j20rs0rs10y.jpg?KID=imgbed,tva&Expires=1743091851&ssig=xuEtw%2FlLJ1",m,https://m.weibo.cn/u/1164416675?,广西,1743080218907,1743081051456,5148231790757063,文多惠持续被检方高强度突击调查，恰逢宪裁所在审理尹锡悦弹劾时，这解释韩德洙案被驳回，尹案时间迟迟未定的原因。李在明肆意在党内清洗亲文派，却无法解决文阵营最后防线-大法官。尹文双方交换底牌，拖延至4月两名法官退休，自动程序宕机，换多惠脱罪， 笑面虎文大统领让手中无牌的李在明已在劫难逃,1742946370,2025-03-25 23:46:10+08:00,11,5,1,https://m.weibo.cn/detail/5148231790757063,尹锡悦
188,5938952438,鬼谷子兔二爷,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/006tVePsly8hcb6eqpkbdj30go0goabw.jpg?KID=imgbed,tva&Expires=1743091018&ssig=MTMOpxDVx3",m,https://m.weibo.cn/u/5938952438?,广西,1743080218910,1743080218909,5148230884000103,@宋忠平 解读 韩德洙脱罪将矛盾向外引，尹锡悦被嫌弃没那么幸运，4月尘埃落定 鬼谷子兔二爷的微博视频 ,1742946155,2025-03-25 23:42:35+08:00,3,0,1,https://m.weibo.cn/detail/5148230884000103,尹锡悦
189,7630253269,万里桐花开,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008knLr7ly8h3ymcaa8hwj30u00u0tac.jpg?KID=imgbed,tva&Expires=1743091851&ssig=AgfuyyxUUn",f,https://m.weibo.cn/u/7630253269?,山西,1743080218915,1743081051459,5148216384819853,尹锡悦绝地反击，青瓦台魔咒再现，#文在寅父女双双被检方调查#，二人被指共同受贿。 万里桐花开的微博视频 ,1742942698,2025-03-25 22:44:58+08:00,6,0,1,https://m.weibo.cn/detail/5148216384819853,尹锡悦
190,6355649753,飞鱼Tech,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006W7EPTly8gdi6ax7inuj30ro0ro76t.jpg?KID=imgbed,tva&Expires=1743091851&ssig=DumFAlj2iR",f,https://m.weibo.cn/u/6355649753?,山东,1743080218917,1743081051462,5148156853489627,#文在寅父女双双被检方调查#文在寅识人不准啊！看看他一手提拔起来的两位，尹锡悦刚刚大权在握就对曾经提拔自己的前任老领导下手，在查不到有效信息后，又对其唯一的女儿下手，典型的背信弃义之人。  再说李在明，他第一次被判有罪，一年有期徒刑缓刑两年，如今等待二审如果维持原判那么他将失去目前拥 ...全文,1742928505,2025-03-25 18:48:25+08:00,108,21,5,https://m.weibo.cn/detail/5148156853489627,尹锡悦
191,3163693955,唐哲同学,"https://tvax1.sinaimg.cn/crop.0.0.1026.1026.180/bc922383ly8hcz111bbqej20si0sitah.jpg?KID=imgbed,tva&Expires=1743091851&ssig=l8PL4Dh4Xu",m,https://m.weibo.cn/u/3163693955?,广东,1743080218920,1743081051465,5147674643531810,#韩德洙恢复韩国代总统职权# 韩国尹锡悦：必须和中国平起平坐。 ,1742813537,2025-03-24 10:52:17+08:00,89,41,5,https://m.weibo.cn/detail/5147674643531810,尹锡悦
192,7836674652,绅士隐秘,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008ylT4gly8hxgzr183tyj30u00u1ju2.jpg?KID=imgbed,tva&Expires=1743091851&ssig=Cvcpe0iwMs",m,https://m.weibo.cn/u/7836674652?,四川,1743080218922,1743081051468,5148201829014110,#文在寅父女双双被检方调查#  据韩媒3月25日报道，韩国前总统文在寅及其女儿文多惠因涉嫌受贿，正接受韩国检方的调查。   此次调查源于一家社会团体的检举。  检举书指控文多惠的前夫徐某受到关照担任泰国易斯达航空高管，文多惠和前夫旅居海外期间从航空公司直接获取经济利益，被视为向文在寅行贿，因 ...全文,1742939228,2025-03-25 21:47:08+08:00,3,5,0,https://m.weibo.cn/detail/5148201829014110,尹锡悦
193,7850559199,何以惧独孤,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008zi94zly8hfm6x18h6ej30u00u0whb.jpg?KID=imgbed,tva&Expires=1743091024&ssig=mUTV5czoUA",m,https://m.weibo.cn/u/7850559199?,澳大利亚,1743080225126,1743080225125,5147765479052384,韩国宪法法院一如预期驳回针对国务总理韩悳洙的弹劾案  韩悳洙的总理职务立即恢复  韩国宪法法院八名法官，其中五人驳回弹劾、两人提出不予受理、一人赞成弹劾  法院最终驳回弹劾案  这是连续驳回在野党发起的弹劾案的又一次判决  显示了共同民主党毁宪乱政的荒腔走板  该案被视为总统尹锡悦弹劾案的风 ...全文,1742835194,2025-03-24 16:53:14+08:00,166,18,4,https://m.weibo.cn/detail/5147765479052384,尹锡悦
194,3166174612,上校微评,"https://tva4.sinaimg.cn/crop.0.1.640.640.180/bcb7fd94jw8f3z84fp8kvj20hs0hujrv.jpg?KID=imgbed,tva&Expires=1743091024&ssig=UlSz8Uee%2BA",m,https://m.weibo.cn/u/3166174612?,山东,1743080225129,1743080225128,5148191017669411,#文在寅父女双双被检方调查# 青瓦台魔咒：韩国总统的“高危”宿命 入狱／判刑：全斗焕、卢泰愚、李明博、朴槿惠； 遇刺／自杀：朴正熙、卢武铉； 流亡／政变：李承晚、崔圭夏； 审判／调查：尹锡悦、文在寅； 平稳卸任：金大中、金泳三； 财阀政治、地域矛盾、清算文化等因素，造成了韩国总统的高风险 ...全文,1742936650,2025-03-25 21:04:10+08:00,1,3,1,https://m.weibo.cn/detail/5148191017669411,尹锡悦
195,1036788487,谢奕秋,"https://tva3.sinaimg.cn/crop.0.0.180.180.180/3dcc2307jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1743091024&ssig=yopdeSP%2BbG",m,https://m.weibo.cn/u/1036788487?,广东,1743080225132,1743080225131,5148182926331088,弹劾尹锡悦需要6个法官支持才能成立，韩国宪法法院目前有8名法官，他们的政治倾向大致如下：  进步倾向（3人） 1.  郑桂先：进步倾向，且立场较为强硬，被认为比其他进步派法官更倾向于支持弹劾。 2.  李美善：进步倾向。 3.  文炯培：进步倾向。  中立或中立偏保守倾向（3人） 1.  郑贞美：中间派，更 ...全文,1742934721,2025-03-25 20:32:01+08:00,5,2,1,https://m.weibo.cn/detail/5148182926331088,尹锡悦
196,5536887157,巡猹御史,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/0062Idhzly8hves54bz10j30go0goq4c.jpg?KID=imgbed,tva&Expires=1743091024&ssig=GYuDleM8sa",m,https://m.weibo.cn/u/5536887157?,江苏,1743080225134,1743080225133,5148178409068131,韩国有一个青瓦台魔咒大家都知道吧。 原本以为文在寅能够逃过魔咒，现在也摊上了官司。我整理了一下历届韩国总统的下场，大家乐呵乐呵。 第一任：李承晚，被赶下台，客死美国；终年90岁。 第二任：尹普善，被朴正熙发动政变，仅干了一年，被迫下野。终年94岁。 第三任：朴正熙，遇刺身亡。终年62岁。  ...全文,1742933644,2025-03-25 20:14:04+08:00,2,1,0,https://m.weibo.cn/detail/5148178409068131,尹锡悦
197,1682749290,刘缘之,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/644cb76aly8gyol6509khj20e80e80ti.jpg?KID=imgbed,tva&Expires=1743091024&ssig=kYFmdcVDY6",m,https://m.weibo.cn/u/1682749290?,河北,1743080225136,1743080225135,5148176887057268,#文在寅父女双双被检方调查#【文在寅父女被查：政治清算还是正义追击？】文在寅执政五年，力推半岛和平对话、抗击新冠稳居全球模范、叫停财阀世袭特权，其“烛光革命”遗产重塑韩国进步政治底色。如今卸任不足两年即遭检方突袭，以“女婿高薪”为由扣上受贿罪名，看似反腐铁腕，实难摆脱“青瓦台魔 ...全文,1742933281,2025-03-25 20:08:01+08:00,1,0,1,https://m.weibo.cn/detail/5148176887057268,尹锡悦
198,7484864135,陆战铁骑,"https://tvax4.sinaimg.cn/crop.0.0.776.776.180/008axJ55ly8hq1vbdwxuhj30lk0lkmy6.jpg?KID=imgbed,tva&Expires=1743091024&ssig=K12hx8p5G%2B",m,https://m.weibo.cn/u/7484864135?,浙江,1743080225147,1743080225146,5148166312692590,#文在寅父女双双被检方调查#，我去，文在寅难道也逃不过青瓦台魔咒？尹锡悦这是要干翻一片啊。#文在寅父女被韩国检方指控受贿# 陆战铁骑的微博视频 ,1742930760,2025-03-25 19:26:00+08:00,12,2,0,https://m.weibo.cn/detail/5148166312692590,尹锡悦
199,5746708503,寄薪,"https://tvax4.sinaimg.cn/crop.0.0.995.995.180/006gUBoPly8hxykb9dcikj30rn0rn41s.jpg?KID=imgbed,tva&Expires=1743091029&ssig=Ud2h8jTsvY",m,https://m.weibo.cn/u/5746708503?,内蒙古,1743080230159,1743080230159,5148156723726077,关键时刻文在寅出山，罕见承认犯下错误，对尹锡悦送上致命一击上 #文在寅父女双双被检方调查# 寄薪的微博视频 ,1742928474,2025-03-25 18:47:54+08:00,31,5,1,https://m.weibo.cn/detail/5148156723726077,尹锡悦
200,1762152361,疯狂大象,"https://tva2.sinaimg.cn/crop.0.0.750.750.180/69084fa9jw8f3o0zoikd7j20ku0ku3zw.jpg?KID=imgbed,tva&Expires=1743091029&ssig=3UWbHbQFyo",m,https://m.weibo.cn/u/1762152361?,河南,1743080230159,1743080230159,5148153716935288,韩国政坛无休止掣肘，尹锡悦的事没结果，文在寅又扯上事了，难道要把卢泰愚也搬出来吗？据韩国《京畿日报》3月25日报道，正在调查韩国前总统文在寅受贿指控的检方，以同样的罪名，对其女儿文多惠进行立案调查。#文在寅父女被韩国检方指控受贿##文在寅父女双双被检方调查#  举报者是一家社会团体，检举 ...全文,1742927757,2025-03-25 18:35:57+08:00,5,5,0,https://m.weibo.cn/detail/5148153716935288,尹锡悦
201,3163693955,唐哲同学,"https://tvax1.sinaimg.cn/crop.0.0.1026.1026.180/bc922383ly8hcz111bbqej20si0sitah.jpg?KID=imgbed,tva&Expires=1743091029&ssig=q2fMt7vlKx",m,https://m.weibo.cn/u/3163693955?,广东,1743080230166,1743080230166,5148152617500713,#文在寅父女双双被检方调查# 尹锡悦方，开始反扑了？ ,1742927494,2025-03-25 18:31:34+08:00,7,1,0,https://m.weibo.cn/detail/5148152617500713,尹锡悦
202,1760917667,霍霍霍伟伟,"https://tvax1.sinaimg.cn/crop.0.0.828.828.180/68f578a3ly8gg4xu8bzujj20n00n00tx.jpg?KID=imgbed,tva&Expires=1743091029&ssig=R%2BZtzrEkUh",m,https://m.weibo.cn/u/1760917667?,北京,1743080230169,1743080230168,5147766976416249,韩国山火的两派“主张”。亲尹锡悦派：山火这么多，是中国🇰🇵间谍用无人机放的火。反尹锡悦派：第一夫人金建希在搞火祭。  现在的韩国，事实已经不重要，全部是主张。 ,1742835551,2025-03-24 16:59:11+08:00,89,29,19,https://m.weibo.cn/detail/5147766976416249,尹锡悦
203,6486820574,真实星球,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007502mily8fysvlw30v3j30u00u0408.jpg?KID=imgbed,tva&Expires=1743091036&ssig=4oDecmLYtk",m,https://m.weibo.cn/u/6486820574?,重庆,1743080236727,1743080236726,5148091377782968,发布了头条文章：《韩国总理复职，宪法法院为何驳回弹劾案？尹锡悦距离罢免更近一步》  韩国总理复职，宪法法院为何驳回弹劾案？尹锡悦距离罢免更近一步 ,1742912894,2025-03-25 14:28:14+08:00,1,0,0,https://m.weibo.cn/detail/5148091377782968,尹锡悦
204,2032100023,韩国中央日报,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/791f62b7jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1743091858&ssig=nCNv%2Fh5Bbu",f,https://m.weibo.cn/u/2032100023?,,1743080236737,1743081059015,5148073194423440,【#韩德洙弹劾诉求被驳回，法官意见各执一词#】网页链接 韩国国务总理韩德洙于24日恢复代行总统职权。距离去年12月27日被弹劾已经过去87天。当天上午10点，宪法法院宣判“驳回本案的审判诉求”后，韩德洙立即恢复了代行总统职权和国务总理职务。#韩德洙##弹劾驳回#尹锡悦#弹劾# ,1742908559,2025-03-25 13:15:59+08:00,4,0,0,https://m.weibo.cn/detail/5148073194423440,尹锡悦
205,2889472897,金水似箭,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/ac39db81ly8hfmoq26uhtj20u00u00tk.jpg?KID=imgbed,tva&Expires=1743091877&ssig=s9cS%2B6ABnk",f,https://m.weibo.cn/u/2889472897?,美国,1743080236739,1743081077205,5148069215340580,还聊到政治立场在性别群体里体现的相似性：我提到知乎上最近十分高昂的三战论调以及被不同性别霸占的不同社交媒体上占主导的政治倾向：知乎、贴吧、b站偏右，主要用户为男性（或者说发布内容的用户）；而小红书、微博偏左，主要用户为女性，聊起这俩平台上面对特朗普和哈里斯的评价简直是天差地别，男 ...全文,1742907610,2025-03-25 13:00:10+08:00,2,11,0,https://m.weibo.cn/detail/5148069215340580,尹锡悦
206,2343287033,亚洲经济,"https://tvax3.sinaimg.cn/crop.30.29.390.390.180/8babb8f9ly8h0spy9v2rij20ct0bumxm.jpg?KID=imgbed,tva&Expires=1743091877&ssig=%2Fu4rU8H5ib",f,https://m.weibo.cn/u/2343287033?,,1743080236742,1743081077215,5148066886452649,【韩国经济心理指数因政治变数&quot;高台跳水&quot; 多家金融机构下调经济增长预期】在韩国总统尹锡悦弹劾审判前景尚不明朗的背景下，国内经济心理指标持续呈现波动态势。韩国银行（央行）于25日发布的报告显示，3月新闻情绪指数达91.73，环比（99.85）下降8.12个点。尽管该指数较去年12月（85.75）实施紧急戒严 ...全文,1742907055,2025-03-25 12:50:55+08:00,1,0,0,https://m.weibo.cn/detail/5148066886452649,尹锡悦
207,7360594450,海客新闻,"https://tvax2.sinaimg.cn/crop.133.133.333.333.180/00828iRkly8h8vhstk8esj30go0gomxj.jpg?KID=imgbed,tva&Expires=1743091877&ssig=l9zegqQpyk",m,https://m.weibo.cn/u/7360594450?,,1743080236745,1743081077218,5147741451192935,#韩最大在野党称尊重宪法法院决定#【李在明：尊重宪法法院的决定，但不知道韩国国民能否接受】对韩国宪法法院今天（3月24日）驳回对韩德洙的弹劾案，韩德洙恢复国务总理职务并代行总统职权，韩国最大在野党共同民主党党首李在明表示，尊重宪法法院的决定，“但不知道韩国国民能否接受”。 共同民主党党 ...全文,1742829465,2025-03-24 15:17:45+08:00,12,1,4,https://m.weibo.cn/detail/5147741451192935,尹锡悦
208,5733179666,韩语学长教翻译,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006fZPVMly8gcti48f67fj30u00u0q5s.jpg?KID=imgbed,tva&Expires=1743091877&ssig=1iL4RIPoFi",m,https://m.weibo.cn/u/5733179666?,江苏,1743080236749,1743081077221,5148064796904185,前《月刊朝鲜》社长赵甲济（保守）批评其所在政党，认为不该包庇尹锡悦。  “국민의힘은 윤석열을 딛고 가야 하는데 윤석열은  '나를 업고 가라'고 할 것.” “国民力量党理应踩着尹锡悦前进，现在却成了尹锡悦使唤党“背着我走。” ,1742906557,2025-03-25 12:42:37+08:00,4,0,0,https://m.weibo.cn/detail/5148064796904185,尹锡悦
